lang	lang_id	grade	grade_id	book	book_id	chapter	chapter_id	link
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	5. தோத்திரப் பாடல்கள் 1	5-1	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2005.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	6. ஐந்தொழில்கள்	6-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2006.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	7. நமி நந்தியடிகள்	7-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2007.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	8. குருகுலக்கல்வி	8-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2008.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	9. நந்தி புல்லைத் தின்னுமா?	9-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2009.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	10. சைவசமயப் பழக்கங்கள்	10-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2010.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	11. நகுலேஸ்வரம்	11-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2011.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	12. சித்தராக வந்த சிவபெருமான்	12-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2012.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	13. கார்த்திகை விளக்கீடு	13-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2013.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	14. தோத்திரப் பாடல்கள் 11	14-11	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2014.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	15. இராஐராஐசோழன்	15-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2015.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	16. எமது கடமைகள்	16-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2016.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	17. காரைக்கால் அம்மையார்	17-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2017.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	18. நிறைகுடம்	18-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2018.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	19. கச்சியப்பபரை மெச்சிய முருகன்	19-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2019.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	20. பஞ்ச புராணங்கள்	20-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2020.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	21. அன்னை அபிராமியின் அருள்	21-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2021.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	22. பாடசாலையிற் சமய வழிபாடு	22-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2022.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	23. மலையைக் குடையாகப் பிடித்த கண்ணன்	23-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2023.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	24. திருக்குறிப்புத் தொண்ட நாயனார்	24-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2024.pdf
Tamil	tamil	Grade 4	grade-4	சைவ நெறி	-	25. தொண்டுகள்	25-	http://www.edupub.gov.lk/Administrator/Tamil/4/hindu%20G-4%20T/cha%2025.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	01 எழுந்திரு	01-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%201.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	02 கல்வியின் சிறப்பு	02-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%202.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	03 காளையை முட்டிய பசு	03-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%203.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	04 பயனுள்ள வாசிப்பு	04-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%204.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	05 சின்னக் குருவி பறக்கிறது	05-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%205.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	06 முல்லைக்குத் தேர் கொடுத்த பாரி	06-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%206.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	07 பழங்கள் பேசுகின்றன	07-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%207.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	08 ரைட் சகோதரர்கள்	08-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%208.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	09 உடல் நலம் பேனுவோம்	09-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%209.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	10 அனுபவம் புதுமை	10-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2010.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	11 நாம் சென்ற கல்வி சுற்றுலா	11-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2011.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	12 தவறு செய்ய மாட்டோம்	12-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2012.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	13 மயில்	13-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2013.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	14 எண்ணங்கள் பலவிதம்	14-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2014.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	15 தேயிலை	15-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2015.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	16 ஒலிம்பிக் விளையாட்டு	16-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2016.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	17 கடிதம்	17-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2017.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	18 புகழ் பெற்ற ஓவியம்	18-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2018.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	19 கணனி	19-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2019.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	20 மின்குமிழ்	20-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/Chap%2020.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	21 திறமையின் சிறப்பு	21-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/chp%2021.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	22 பழமொழிகள்	22-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/chp%2022.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	23.செய்து பார்ப்போம்	23-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/chp%2023.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	24 விடுகதைகள்	24-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/chp%2024.pdf
Tamil	tamil	Grade 4	grade-4	தமிழ்	-	25 மூதுரை	25-	http://www.edupub.gov.lk/Administrator/Tamil/4/tamil%20G-4/chp%2025.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	1. நாம் கற்போம்	1-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%201.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	2. நித்திரையின் ஒழுங்குகள்	2-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%202.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	3. வீதி ஒழுங்கு	3-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%203.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	4. மூத்தோரைக் கண்ணியப்படுத்துவோம்	4-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%204.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	5. அல்லாஹ்	5-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%205.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	6. அல்லாஹ்வின் மலக்குகள்	6-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%206.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	7. அல்லாஹ்வின் வேதங்கள்	7-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%207.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	8. அல்லாஹ்வின் ரஸூல்மார்கள்	8-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%208.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	9. அல் யவ்முல் ஆகிர்	9-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%209.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	10. அல்லாஹ்வின் நியதி	10-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2010.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	11. கலிமதுத் தவ்ஹீத்	11-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2011.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	12. வுழூ	12-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2012.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	13. தொழுகையின் ஷர்த்துக்கள்	13-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2013.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	14. அல் அதான்	14-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2014.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	15. அல்குர்ஆன் ஓதுவதன் சிறப்பு	15-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2015.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	16. ஸூரதுன்னாஸ்	16-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2016.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	17. ஸூரதுல் பலக்	17-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2017.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	18. ஸூரதுல் இஹ்லாஸ்	18-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2018.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	19. அல்லாஹ்வின் தூதர்	19-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2019.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	20. அல் மிஃறாஜ்	20-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2020.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	21. ஹிஜ்ரத்	21-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2021.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	22. மஸ்ஜிதுந் நபவி	22-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2022.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	23. நபி ஸல்லல்லாஹூ அலைஹி வஸல்லம் அவர்களின் இறுதிக் காலம்	23-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2023.pdf
Tamil	tamil	Grade 4	grade-4	இஸ்லாம்	-	24. ஏழை மாணவன்	24-	http://www.edupub.gov.lk/Administrator/Tamil/4/islam%20G-4%20T/chap%2024.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	1 எண் விளக்கம் - 1	1-1	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%201.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	2 மூவிலக்க எண்களைக் கூட்டல்	2-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%202.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	3 மூவிலக்க எண்களைக் கழித்தல்	3-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%203.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	4 எண் கோலங்கள்	4-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%204.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	5 பெருக்கல்	5-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%205.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	6 நீளத்தை அளத்தல்	6-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%206.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	7 அரை, கால்	7-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%207.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	8 திண்மங்களும் வடிவங்களும்	8-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%208.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	9 தரவுகளைக் கையாளுதல்	9-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%209.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	10 நிறையை அளத்தல்	10-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2010.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	11 வகுத்தல்	11-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2011.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	12 மீட்டற் பயிற்சி – 1	12-1	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2012.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	13 கொள்ளளவும் கனவளவும்	13-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2013.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	14 சமவலுப் பின்னங்கள்	14-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2014.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	15 தசமம்	15-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2015.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	16 எண் விளக்கம் - 2	16-2	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2016.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	17 பெருக்கல் - 2	17-2	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2017.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	18 கோணங்களும் திசைகளும்	18-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2018.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	19 நேரம்	19-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2019.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	20 பணம் - 1	20-1	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2020.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	21 எண்களைக் கூட்டல்	21-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2021.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	22 எண்களைக் கழித்தல்	22-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2022.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	23 பரப்பளவு	23-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2023.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	24 வகுத்தல் - 2	24-2	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2024.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	25 மீட்டற் பயிற்சி – 2	25-2	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2025.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	26 அட்டவணைகளும் வரைபுகளும்	26-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2026.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	27 பணம் - 2	27-2	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2027.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	28 தசம எண்கள் உரோம இலக்கங்கள்	28-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2028.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	29 மீற்றரும் சென்ரிமீற்றரும்	29-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2029.pdf
Tamil	tamil	Grade 4	grade-4	கணிதம்	-	30 கிலோகிராமும் கிராமும்	30-	http://www.edupub.gov.lk/Administrator/Tamil/4/maths%20G-4%20T/Chap%2030.pdf
